SRC_leftright Query: Small,Depth,# Hops,BBoxes,Data Size
"[53017, 272515, 99632, 219328]",1,1,"[42574, 9783, 114520, 219328]",308
"[282034, 142094, 328649, 188709]",1,1,"[69337, 9783, 474275, 219328]",309
"[75445, 144357, 122060, 190972]",1,1,"[69337, 9783, 474275, 219328]",309
"[181766, 231225, 228381, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[70303, 394894, 116918, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[213870, 372393, 260485, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[10328, 392301, 56943, 219328]",1,1,"[8117, 9783, 69337, 219328]",308
"[157454, 297717, 204069, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[368794, 165180, 415409, 211795]",1,1,"[69337, 9783, 474275, 219328]",309
"[225981, 326906, 272596, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[174604, 267537, 221219, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[377593, 169139, 424208, 215754]",1,1,"[69337, 9783, 474275, 219328]",309
"[36369, 17091, 82984, 63706]",0,0,"[8117, 9783, 474275, 219328]",617
"[266866, 385440, 313481, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[75081, 72226, 121696, 118841]",1,1,"[69337, 9783, 474275, 219328]",309
"[354446, 25193, 401061, 71808]",1,1,"[69337, 9783, 474275, 219328]",309
"[118279, 139272, 164894, 185887]",1,1,"[69337, 9783, 474275, 219328]",309
"[127141, 70859, 173756, 117474]",1,1,"[69337, 9783, 474275, 219328]",309
"[337380, 280178, 383995, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[125131, 381510, 171746, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[108041, 272487, 154656, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[162938, 235226, 209553, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[162614, 250547, 209229, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[386056, 258851, 432671, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[332932, 398349, 379547, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[308223, 227477, 354838, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[120180, 114973, 166795, 161588]",1,1,"[69337, 9783, 474275, 219328]",309
"[363540, 10451, 410155, 57066]",1,1,"[69337, 9783, 474275, 219328]",309
"[378116, 121352, 424731, 167967]",1,1,"[69337, 9783, 474275, 219328]",309
"[200080, 396765, 246695, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[95170, 169340, 141785, 215955]",1,1,"[69337, 9783, 474275, 219328]",309
"[420678, 122074, 467293, 168689]",1,1,"[69337, 9783, 474275, 219328]",309
"[25653, 300359, 72268, 219328]",0,0,"[8117, 9783, 474275, 219328]",617
"[236251, 222393, 282866, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[291667, 185980, 338282, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[119854, 75809, 166469, 122424]",1,1,"[69337, 9783, 474275, 219328]",309
"[161850, 53963, 208465, 100578]",1,1,"[69337, 9783, 474275, 219328]",309
"[76094, 39123, 122709, 85738]",1,1,"[69337, 9783, 474275, 219328]",309
"[181606, 34494, 228221, 81109]",1,1,"[69337, 9783, 474275, 219328]",309
"[75968, 351007, 122583, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[43113, 286458, 89728, 219328]",1,1,"[42574, 9783, 114520, 219328]",308
"[65754, 66362, 112369, 112977]",1,1,"[42574, 9783, 114520, 219328]",308
"[387374, 32704, 433989, 79319]",1,1,"[69337, 9783, 474275, 219328]",309
"[70548, 85116, 117163, 131731]",1,1,"[69337, 9783, 474275, 219328]",309
"[205823, 330109, 252438, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[168062, 24060, 214677, 70675]",1,1,"[69337, 9783, 474275, 219328]",309
"[239386, 61822, 286001, 108437]",1,1,"[69337, 9783, 474275, 219328]",309
"[108076, 326441, 154691, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[389223, 327231, 435838, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[275072, 303014, 321687, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[14576, 130421, 61191, 177036]",1,1,"[8117, 9783, 69337, 219328]",308
"[94544, 12328, 141159, 58943]",1,1,"[69337, 9783, 474275, 219328]",309
"[308367, 237545, 354982, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[146659, 160560, 193274, 207175]",1,1,"[69337, 9783, 474275, 219328]",309
"[320259, 324138, 366874, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[103103, 275782, 149718, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[321914, 214341, 368529, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[173482, 63292, 220097, 109907]",1,1,"[69337, 9783, 474275, 219328]",309
"[95619, 70694, 142234, 117309]",1,1,"[69337, 9783, 474275, 219328]",309
"[296878, 84103, 343493, 130718]",1,1,"[69337, 9783, 474275, 219328]",309
"[256546, 89830, 303161, 136445]",1,1,"[69337, 9783, 474275, 219328]",309
"[13405, 323797, 60020, 219328]",1,1,"[8117, 9783, 69337, 219328]",308
"[25857, 163827, 72472, 210442]",0,0,"[8117, 9783, 474275, 219328]",617
"[122021, 70356, 168636, 116971]",1,1,"[69337, 9783, 474275, 219328]",309
"[144317, 143348, 190932, 189963]",1,1,"[69337, 9783, 474275, 219328]",309
"[244010, 262577, 290625, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[124787, 149552, 171402, 196167]",1,1,"[69337, 9783, 474275, 219328]",309
"[363868, 325293, 410483, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[299673, 237042, 346288, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[247276, 166722, 293891, 213337]",1,1,"[69337, 9783, 474275, 219328]",309
"[240977, 123036, 287592, 169651]",1,1,"[69337, 9783, 474275, 219328]",309
"[320012, 292942, 366627, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[228047, 63626, 274662, 110241]",1,1,"[69337, 9783, 474275, 219328]",309
"[227345, 213673, 273960, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[113285, 72115, 159900, 118730]",1,1,"[69337, 9783, 474275, 219328]",309
"[397002, 198914, 443617, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[338957, 349602, 385572, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[350121, 303183, 396736, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[135190, 353678, 181805, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[393385, 18502, 440000, 65117]",1,1,"[69337, 9783, 474275, 219328]",309
"[270514, 364175, 317129, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[43969, 18930, 90584, 65545]",1,1,"[42574, 9783, 114520, 219328]",308
"[384155, 221552, 430770, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[195257, 113446, 241872, 160061]",1,1,"[69337, 9783, 474275, 219328]",309
"[384887, 115591, 431502, 162206]",1,1,"[69337, 9783, 474275, 219328]",309
"[180834, 236531, 227449, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[65254, 32113, 111869, 78728]",1,1,"[42574, 9783, 114520, 219328]",308
"[387993, 265753, 434608, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[235021, 168634, 281636, 215249]",1,1,"[69337, 9783, 474275, 219328]",309
"[151360, 212241, 197975, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[327022, 154070, 373637, 200685]",1,1,"[69337, 9783, 474275, 219328]",309
"[208847, 311918, 255462, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[89022, 337526, 135637, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[73688, 16825, 120303, 63440]",1,1,"[69337, 9783, 474275, 219328]",309
"[44197, 98791, 90812, 145406]",1,1,"[42574, 9783, 114520, 219328]",308
"[30233, 174580, 76848, 219328]",0,0,"[8117, 9783, 474275, 219328]",617
"[326723, 199023, 373338, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[285903, 253202, 332518, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[236722, 114400, 283337, 161015]",1,1,"[69337, 9783, 474275, 219328]",309
"[218406, 39951, 265021, 86566]",1,1,"[69337, 9783, 474275, 219328]",309
"[195321, 411136, 241936, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[363923, 272078, 410538, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[209306, 352946, 255921, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[352614, 248301, 399229, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[306042, 322823, 352657, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[219179, 307093, 265794, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[140940, 323410, 187555, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[316777, 65914, 363392, 112529]",1,1,"[69337, 9783, 474275, 219328]",309
"[341611, 99249, 388226, 145864]",1,1,"[69337, 9783, 474275, 219328]",309
"[158373, 97964, 204988, 144579]",1,1,"[69337, 9783, 474275, 219328]",309
"[341567, 352866, 388182, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[297865, 406625, 344480, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[312923, 399927, 359538, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[290770, 220302, 337385, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[143116, 81109, 189731, 127724]",1,1,"[69337, 9783, 474275, 219328]",309
"[351238, 309659, 397853, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[50445, 171169, 97060, 217784]",1,1,"[42574, 9783, 114520, 219328]",308
"[236253, 167297, 282868, 213912]",1,1,"[69337, 9783, 474275, 219328]",309
"[401478, 235866, 448093, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[331729, 9783, 378344, 56166]",1,1,"[69337, 9783, 474275, 219328]",309
"[269093, 115418, 315708, 162033]",1,1,"[69337, 9783, 474275, 219328]",309
"[282550, 157097, 329165, 203712]",1,1,"[69337, 9783, 474275, 219328]",309
"[423329, 114571, 469944, 161186]",1,1,"[69337, 9783, 474275, 219328]",309
"[15075, 403329, 61690, 219328]",1,1,"[8117, 9783, 69337, 219328]",308
"[326218, 362236, 372833, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[278161, 169334, 324776, 215949]",1,1,"[69337, 9783, 474275, 219328]",309
"[59194, 221254, 105809, 219328]",1,1,"[42574, 9783, 114520, 219328]",308
"[396989, 402103, 443604, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[198031, 391999, 244646, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[208507, 199922, 255122, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[387456, 327046, 434071, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[389203, 208695, 435818, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[118340, 171992, 164955, 218607]",1,1,"[69337, 9783, 474275, 219328]",309
"[12321, 38864, 58936, 85479]",1,1,"[8117, 9783, 69337, 219328]",308
"[61672, 334727, 108287, 219328]",1,1,"[42574, 9783, 114520, 219328]",308
"[272156, 375376, 318771, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[342445, 348719, 389060, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[226858, 65939, 273473, 112554]",1,1,"[69337, 9783, 474275, 219328]",309
"[225497, 184338, 272112, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[337211, 123267, 383826, 169882]",1,1,"[69337, 9783, 474275, 219328]",309
"[186462, 183284, 233077, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[379659, 190479, 426274, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[201819, 85131, 248434, 131746]",1,1,"[69337, 9783, 474275, 219328]",309
"[171965, 186114, 218580, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[52198, 141587, 98813, 188202]",1,1,"[42574, 9783, 114520, 219328]",308
"[187704, 392959, 234319, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[342985, 151882, 389600, 198497]",1,1,"[69337, 9783, 474275, 219328]",309
"[342150, 155798, 388765, 202413]",1,1,"[69337, 9783, 474275, 219328]",309
"[87740, 224442, 134355, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[314701, 215806, 361316, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[123845, 327402, 170460, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[62935, 128638, 109550, 175253]",1,1,"[42574, 9783, 114520, 219328]",308
"[149202, 242935, 195817, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[336325, 75950, 382940, 122565]",1,1,"[69337, 9783, 474275, 219328]",309
"[426187, 157349, 472802, 203964]",1,1,"[69337, 9783, 474275, 219328]",309
"[80695, 152849, 127310, 199464]",1,1,"[69337, 9783, 474275, 219328]",309
"[32892, 13047, 79507, 59662]",0,0,"[8117, 9783, 474275, 219328]",617
"[133417, 197797, 180032, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[182933, 353523, 229548, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[336284, 69294, 382899, 115909]",1,1,"[69337, 9783, 474275, 219328]",309
"[372365, 244713, 418980, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[342227, 39325, 388842, 85940]",1,1,"[69337, 9783, 474275, 219328]",309
"[151505, 88623, 198120, 135238]",1,1,"[69337, 9783, 474275, 219328]",309
"[263555, 121549, 310170, 168164]",1,1,"[69337, 9783, 474275, 219328]",309
"[127605, 182951, 174220, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[56168, 63897, 102783, 110512]",1,1,"[42574, 9783, 114520, 219328]",308
"[145818, 265328, 192433, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[253596, 168082, 300211, 214697]",1,1,"[69337, 9783, 474275, 219328]",309
"[228648, 424748, 275263, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[401068, 198655, 447683, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[312061, 292922, 358676, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[105348, 55806, 151963, 102421]",1,1,"[69337, 9783, 474275, 219328]",309
"[414186, 69670, 460801, 116285]",1,1,"[69337, 9783, 474275, 219328]",309
"[74146, 219585, 120761, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[150803, 53143, 197418, 99758]",1,1,"[69337, 9783, 474275, 219328]",309
"[292974, 318471, 339589, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[380103, 160014, 426718, 206629]",1,1,"[69337, 9783, 474275, 219328]",309
"[281692, 95396, 328307, 142011]",1,1,"[69337, 9783, 474275, 219328]",309
"[377262, 256099, 423877, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[225579, 137026, 272194, 183641]",1,1,"[69337, 9783, 474275, 219328]",309
"[204147, 151574, 250762, 198189]",1,1,"[69337, 9783, 474275, 219328]",309
"[150146, 403242, 196761, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[180781, 99746, 227396, 146361]",1,1,"[69337, 9783, 474275, 219328]",309
"[144052, 122005, 190667, 168620]",1,1,"[69337, 9783, 474275, 219328]",309
"[59691, 160916, 106306, 207531]",1,1,"[42574, 9783, 114520, 219328]",308
"[416779, 210811, 463394, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[218007, 185768, 264622, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[251873, 391111, 298488, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[58100, 359793, 104715, 219328]",1,1,"[42574, 9783, 114520, 219328]",308
"[44462, 301013, 91077, 219328]",1,1,"[42574, 9783, 114520, 219328]",308
"[135736, 94761, 182351, 141376]",1,1,"[69337, 9783, 474275, 219328]",309
"[248020, 107418, 294635, 154033]",1,1,"[69337, 9783, 474275, 219328]",309
"[313237, 196947, 359852, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[404731, 147479, 451346, 194094]",1,1,"[69337, 9783, 474275, 219328]",309
"[26972, 79671, 73587, 126286]",0,0,"[8117, 9783, 474275, 219328]",617
"[422157, 12101, 468772, 58716]",1,1,"[69337, 9783, 474275, 219328]",309
"[372675, 201029, 419290, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[241056, 157932, 287671, 204547]",1,1,"[69337, 9783, 474275, 219328]",309
"[354823, 404233, 401438, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[304632, 171212, 351247, 217827]",1,1,"[69337, 9783, 474275, 219328]",309
"[376009, 337270, 422624, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[180624, 101917, 227239, 148532]",1,1,"[69337, 9783, 474275, 219328]",309
"[352602, 15904, 399217, 62519]",1,1,"[69337, 9783, 474275, 219328]",309
"[311608, 163686, 358223, 210301]",1,1,"[69337, 9783, 474275, 219328]",309
"[93838, 21826, 140453, 68441]",1,1,"[69337, 9783, 474275, 219328]",309
"[238949, 240641, 285564, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[71202, 237445, 117817, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[359858, 375531, 406473, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[344315, 256013, 390930, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[410405, 51266, 457020, 97881]",1,1,"[69337, 9783, 474275, 219328]",309
"[26611, 251894, 73226, 219328]",0,0,"[8117, 9783, 474275, 219328]",617
"[360683, 384683, 407298, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[237147, 126189, 283762, 172804]",1,1,"[69337, 9783, 474275, 219328]",309
"[152611, 75170, 199226, 121785]",1,1,"[69337, 9783, 474275, 219328]",309
"[318366, 258802, 364981, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[242149, 53267, 288764, 99882]",1,1,"[69337, 9783, 474275, 219328]",309
"[348026, 193447, 394641, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[374173, 225241, 420788, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[291358, 170449, 337973, 217064]",1,1,"[69337, 9783, 474275, 219328]",309
"[268368, 256163, 314983, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[244618, 172389, 291233, 219004]",1,1,"[69337, 9783, 474275, 219328]",309
"[305745, 170181, 352360, 216796]",1,1,"[69337, 9783, 474275, 219328]",309
"[51644, 68284, 98259, 114899]",1,1,"[42574, 9783, 114520, 219328]",308
"[63901, 47931, 110516, 94546]",1,1,"[42574, 9783, 114520, 219328]",308
"[137236, 368661, 183851, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[230709, 239449, 277324, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[43933, 317782, 90548, 219328]",1,1,"[42574, 9783, 114520, 219328]",308
"[252093, 345160, 298708, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[19992, 291883, 66607, 219328]",1,1,"[8117, 9783, 69337, 219328]",308
"[101578, 82420, 148193, 129035]",1,1,"[69337, 9783, 474275, 219328]",309
"[409542, 425214, 456157, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[352537, 223699, 399152, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[302272, 366223, 348887, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[181636, 95504, 228251, 142119]",1,1,"[69337, 9783, 474275, 219328]",309
"[368999, 184035, 415614, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[90617, 135670, 137232, 182285]",1,1,"[69337, 9783, 474275, 219328]",309
"[260221, 213662, 306836, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[96932, 58885, 143547, 105500]",1,1,"[69337, 9783, 474275, 219328]",309
"[199759, 91660, 246374, 138275]",1,1,"[69337, 9783, 474275, 219328]",309
"[246987, 58916, 293602, 105531]",1,1,"[69337, 9783, 474275, 219328]",309
"[381132, 87967, 427747, 134582]",1,1,"[69337, 9783, 474275, 219328]",309
"[182224, 415352, 228839, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[27708, 370347, 74323, 219328]",0,0,"[8117, 9783, 474275, 219328]",617
"[68181, 164861, 114796, 211476]",0,0,"[8117, 9783, 474275, 219328]",617
"[171649, 151982, 218264, 198597]",1,1,"[69337, 9783, 474275, 219328]",309
"[99364, 314981, 145979, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[357898, 116830, 404513, 163445]",1,1,"[69337, 9783, 474275, 219328]",309
"[214029, 255683, 260644, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[381792, 300132, 428407, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[18548, 149414, 65163, 196029]",1,1,"[8117, 9783, 69337, 219328]",308
"[339829, 415522, 386444, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[217834, 306733, 264449, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[66902, 163835, 113517, 210450]",1,1,"[42574, 9783, 114520, 219328]",308
"[201960, 291077, 248575, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[297633, 208360, 344248, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[159425, 162981, 206040, 209596]",1,1,"[69337, 9783, 474275, 219328]",309
"[49896, 243529, 96511, 219328]",1,1,"[42574, 9783, 114520, 219328]",308
"[373528, 126291, 420143, 172906]",1,1,"[69337, 9783, 474275, 219328]",309
"[159825, 256589, 206440, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[18983, 133151, 65598, 179766]",1,1,"[8117, 9783, 69337, 219328]",308
"[17574, 65643, 64189, 112258]",1,1,"[8117, 9783, 69337, 219328]",308
"[19766, 183910, 66381, 219328]",1,1,"[8117, 9783, 69337, 219328]",308
"[230256, 83002, 276871, 129617]",1,1,"[69337, 9783, 474275, 219328]",309
"[164620, 28674, 211235, 75289]",1,1,"[69337, 9783, 474275, 219328]",309
"[62100, 423260, 108715, 219328]",1,1,"[42574, 9783, 114520, 219328]",308
"[59547, 169699, 106162, 216314]",1,1,"[42574, 9783, 114520, 219328]",308
"[253810, 169211, 300425, 215826]",1,1,"[69337, 9783, 474275, 219328]",309
"[393529, 81596, 440144, 128211]",1,1,"[69337, 9783, 474275, 219328]",309
"[232768, 141489, 279383, 188104]",1,1,"[69337, 9783, 474275, 219328]",309
"[410177, 197741, 456792, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[144135, 227632, 190750, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[229292, 311243, 275907, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[279077, 171491, 325692, 218106]",1,1,"[69337, 9783, 474275, 219328]",309
"[310831, 261074, 357446, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[237189, 133009, 283804, 179624]",1,1,"[69337, 9783, 474275, 219328]",309
