SRC_random Query: Medium,Depth,BBoxes,Data Size
"[47, 15, 59, 27]",2,"[32, 0, 64, 32]",1024
"[28, 41, 40, 53]",4,"[24, 40, 40, 56]",256
"[34, 3, 46, 15]",4,"[32, 0, 48, 16]",256
"[43, 23, 55, 35]",3,"[40, 16, 56, 48]",512
"[6, 27, 18, 39]",2,"[0, 16, 32, 48]",1024
"[17, 36, 29, 48]",4,"[16, 32, 32, 48]",256
"[37, 4, 49, 16]",2,"[32, 0, 64, 32]",1024
"[41, 31, 53, 43]",3,"[40, 16, 56, 48]",512
"[22, 12, 34, 24]",2,"[16, 0, 48, 32]",1024
"[5, 11, 17, 23]",2,"[0, 0, 32, 32]",1024
"[4, 1, 16, 13]",4,"[0, 0, 16, 16]",256
"[27, 7, 39, 19]",3,"[24, 0, 40, 32]",512
"[21, 37, 33, 49]",2,"[16, 32, 48, 64]",1024
"[20, 7, 32, 19]",3,"[16, 0, 32, 32]",512
"[43, 10, 55, 22]",4,"[40, 8, 56, 24]",256
"[21, 19, 33, 31]",2,"[16, 0, 48, 32]",1024
"[33, 7, 45, 19]",3,"[32, 0, 48, 32]",512
"[34, 8, 46, 20]",4,"[32, 8, 48, 24]",256
"[21, 26, 33, 38]",2,"[16, 16, 48, 48]",1024
"[40, 11, 52, 23]",4,"[40, 8, 56, 24]",256
"[44, 9, 56, 21]",4,"[40, 8, 56, 24]",256
"[2, 21, 14, 33]",3,"[0, 16, 16, 48]",512
"[19, 49, 31, 61]",4,"[16, 48, 32, 64]",256
"[12, 15, 24, 27]",3,"[8, 0, 24, 32]",512
"[18, 28, 30, 40]",4,"[16, 24, 32, 40]",256
"[0, 33, 12, 45]",4,"[0, 32, 16, 48]",256
"[16, 34, 28, 46]",4,"[16, 32, 32, 48]",256
"[49, 7, 61, 19]",3,"[48, 0, 64, 32]",512
"[39, 40, 51, 52]",2,"[32, 32, 64, 64]",1024
"[0, 13, 12, 25]",3,"[0, 0, 16, 32]",512
"[11, 45, 23, 57]",3,"[8, 32, 24, 64]",512
"[36, 26, 48, 38]",4,"[32, 24, 48, 40]",256
"[1, 8, 13, 20]",4,"[0, 8, 16, 24]",256
"[28, 48, 40, 60]",4,"[24, 48, 40, 64]",256
"[25, 28, 37, 40]",4,"[24, 24, 40, 40]",256
"[32, 29, 44, 41]",3,"[32, 16, 48, 48]",512
"[50, 20, 62, 32]",4,"[48, 16, 64, 32]",256
"[46, 48, 58, 60]",2,"[32, 32, 64, 64]",1024
"[33, 42, 45, 54]",4,"[32, 40, 48, 56]",256
"[46, 43, 58, 55]",2,"[32, 32, 64, 64]",1024
"[28, 30, 40, 42]",3,"[24, 16, 40, 48]",512
"[5, 17, 17, 29]",2,"[0, 0, 32, 32]",1024
"[4, 27, 16, 39]",4,"[0, 24, 16, 40]",256
"[40, 12, 52, 24]",4,"[40, 8, 56, 24]",256
"[49, 46, 61, 58]",3,"[48, 32, 64, 64]",512
"[41, 5, 53, 17]",3,"[40, 0, 56, 32]",512
"[5, 22, 17, 34]",2,"[0, 16, 32, 48]",1024
"[5, 24, 17, 36]",2,"[0, 16, 32, 48]",1024
"[44, 25, 56, 37]",4,"[40, 24, 56, 40]",256
"[45, 26, 57, 38]",2,"[32, 16, 64, 48]",1024
"[12, 21, 24, 33]",3,"[8, 16, 24, 48]",512
"[51, 31, 63, 43]",3,"[48, 16, 64, 48]",512
"[2, 20, 14, 32]",4,"[0, 16, 16, 32]",256
"[32, 8, 44, 20]",4,"[32, 8, 48, 24]",256
"[19, 18, 31, 30]",4,"[16, 16, 32, 32]",256
"[36, 46, 48, 58]",3,"[32, 32, 48, 64]",512
"[44, 0, 56, 12]",4,"[40, 0, 56, 16]",256
"[8, 3, 20, 15]",4,"[8, 0, 24, 16]",256
"[10, 35, 22, 47]",4,"[8, 32, 24, 48]",256
"[17, 20, 29, 32]",4,"[16, 16, 32, 32]",256
"[25, 38, 37, 50]",3,"[24, 32, 40, 64]",512
"[16, 25, 28, 37]",4,"[16, 24, 32, 40]",256
"[45, 14, 57, 26]",2,"[32, 0, 64, 32]",1024
"[12, 21, 24, 33]",3,"[8, 16, 24, 48]",512
"[30, 51, 42, 63]",2,"[16, 32, 48, 64]",1024
"[40, 20, 52, 32]",4,"[40, 16, 56, 32]",256
"[11, 1, 23, 13]",4,"[8, 0, 24, 16]",256
"[48, 17, 60, 29]",4,"[48, 16, 64, 32]",256
"[9, 48, 21, 60]",4,"[8, 48, 24, 64]",256
"[17, 14, 29, 26]",3,"[16, 0, 32, 32]",512
"[50, 46, 62, 58]",3,"[48, 32, 64, 64]",512
"[50, 32, 62, 44]",4,"[48, 32, 64, 48]",256
"[49, 37, 61, 49]",3,"[48, 32, 64, 64]",512
"[42, 50, 54, 62]",4,"[40, 48, 56, 64]",256
"[25, 42, 37, 54]",4,"[24, 40, 40, 56]",256
"[7, 26, 19, 38]",2,"[0, 16, 32, 48]",1024
"[29, 28, 41, 40]",2,"[16, 16, 48, 48]",1024
"[26, 42, 38, 54]",4,"[24, 40, 40, 56]",256
"[26, 5, 38, 17]",3,"[24, 0, 40, 32]",512
"[0, 13, 12, 25]",3,"[0, 0, 16, 32]",512
"[19, 0, 31, 12]",4,"[16, 0, 32, 16]",256
"[14, 37, 26, 49]",2,"[0, 32, 32, 64]",1024
"[43, 40, 55, 52]",4,"[40, 40, 56, 56]",256
"[43, 52, 55, 64]",4,"[40, 48, 56, 64]",256
"[49, 8, 61, 20]",4,"[48, 8, 64, 24]",256
"[11, 24, 23, 36]",4,"[8, 24, 24, 40]",256
"[10, 12, 22, 24]",4,"[8, 8, 24, 24]",256
"[27, 46, 39, 58]",3,"[24, 32, 40, 64]",512
"[39, 33, 51, 45]",2,"[32, 16, 64, 48]",1024
"[2, 11, 14, 23]",4,"[0, 8, 16, 24]",256
"[1, 2, 13, 14]",4,"[0, 0, 16, 16]",256
"[38, 44, 50, 56]",2,"[32, 32, 64, 64]",1024
"[8, 17, 20, 29]",4,"[8, 16, 24, 32]",256
"[17, 17, 29, 29]",4,"[16, 16, 32, 32]",256
"[49, 38, 61, 50]",3,"[48, 32, 64, 64]",512
"[26, 12, 38, 24]",4,"[24, 8, 40, 24]",256
"[4, 5, 16, 17]",3,"[0, 0, 16, 32]",512
"[1, 19, 13, 31]",4,"[0, 16, 16, 32]",256
"[13, 34, 25, 46]",2,"[0, 16, 32, 48]",1024
"[33, 42, 45, 54]",4,"[32, 40, 48, 56]",256
"[1, 42, 13, 54]",4,"[0, 40, 16, 56]",256
"[20, 44, 32, 56]",4,"[16, 40, 32, 56]",256
"[33, 4, 45, 16]",4,"[32, 0, 48, 16]",256
"[34, 20, 46, 32]",4,"[32, 16, 48, 32]",256
"[14, 39, 26, 51]",2,"[0, 32, 32, 64]",1024
"[34, 4, 46, 16]",4,"[32, 0, 48, 16]",256
"[28, 30, 40, 42]",3,"[24, 16, 40, 48]",512
"[30, 35, 42, 47]",2,"[16, 32, 48, 64]",1024
"[36, 45, 48, 57]",3,"[32, 32, 48, 64]",512
"[40, 36, 52, 48]",4,"[40, 32, 56, 48]",256
"[28, 36, 40, 48]",4,"[24, 32, 40, 48]",256
"[36, 29, 48, 41]",3,"[32, 16, 48, 48]",512
"[15, 49, 27, 61]",2,"[0, 32, 32, 64]",1024
"[49, 37, 61, 49]",3,"[48, 32, 64, 64]",512
"[51, 6, 63, 18]",3,"[48, 0, 64, 32]",512
"[34, 35, 46, 47]",4,"[32, 32, 48, 48]",256
"[3, 38, 15, 50]",3,"[0, 32, 16, 64]",512
"[41, 2, 53, 14]",4,"[40, 0, 56, 16]",256
"[3, 27, 15, 39]",4,"[0, 24, 16, 40]",256
"[38, 26, 50, 38]",2,"[32, 16, 64, 48]",1024
"[30, 13, 42, 25]",2,"[16, 0, 48, 32]",1024
"[1, 20, 13, 32]",4,"[0, 16, 16, 32]",256
"[0, 27, 12, 39]",4,"[0, 24, 16, 40]",256
"[43, 37, 55, 49]",3,"[40, 32, 56, 64]",512
"[13, 50, 25, 62]",2,"[0, 32, 32, 64]",1024
"[31, 37, 43, 49]",2,"[16, 32, 48, 64]",1024
"[52, 5, 64, 17]",3,"[48, 0, 64, 32]",512
"[36, 6, 48, 18]",3,"[32, 0, 48, 32]",512
"[17, 39, 29, 51]",3,"[16, 32, 32, 64]",512
"[26, 8, 38, 20]",4,"[24, 8, 40, 24]",256
"[45, 18, 57, 30]",2,"[32, 16, 64, 48]",1024
"[12, 44, 24, 56]",4,"[8, 40, 24, 56]",256
"[1, 47, 13, 59]",3,"[0, 32, 16, 64]",512
"[47, 11, 59, 23]",2,"[32, 0, 64, 32]",1024
"[27, 35, 39, 47]",4,"[24, 32, 40, 48]",256
"[14, 44, 26, 56]",2,"[0, 32, 32, 64]",1024
"[23, 43, 35, 55]",2,"[16, 32, 48, 64]",1024
"[3, 42, 15, 54]",4,"[0, 40, 16, 56]",256
"[9, 25, 21, 37]",4,"[8, 24, 24, 40]",256
"[29, 25, 41, 37]",2,"[16, 16, 48, 48]",1024
"[6, 24, 18, 36]",2,"[0, 16, 32, 48]",1024
"[51, 19, 63, 31]",4,"[48, 16, 64, 32]",256
"[3, 17, 15, 29]",4,"[0, 16, 16, 32]",256
"[14, 9, 26, 21]",2,"[0, 0, 32, 32]",1024
"[24, 36, 36, 48]",4,"[24, 32, 40, 48]",256
"[42, 11, 54, 23]",4,"[40, 8, 56, 24]",256
"[20, 48, 32, 60]",4,"[16, 48, 32, 64]",256
"[14, 32, 26, 44]",2,"[0, 16, 32, 48]",1024
"[3, 23, 15, 35]",3,"[0, 16, 16, 48]",512
"[25, 26, 37, 38]",4,"[24, 24, 40, 40]",256
"[1, 15, 13, 27]",3,"[0, 0, 16, 32]",512
"[4, 23, 16, 35]",3,"[0, 16, 16, 48]",512
"[42, 10, 54, 22]",4,"[40, 8, 56, 24]",256
"[31, 47, 43, 59]",2,"[16, 32, 48, 64]",1024
"[34, 6, 46, 18]",3,"[32, 0, 48, 32]",512
"[45, 34, 57, 46]",2,"[32, 32, 64, 64]",1024
"[49, 6, 61, 18]",3,"[48, 0, 64, 32]",512
"[30, 33, 42, 45]",2,"[16, 32, 48, 64]",1024
"[23, 30, 35, 42]",2,"[16, 16, 48, 48]",1024
"[41, 1, 53, 13]",4,"[40, 0, 56, 16]",256
"[10, 33, 22, 45]",4,"[8, 32, 24, 48]",256
"[11, 28, 23, 40]",4,"[8, 24, 24, 40]",256
"[13, 44, 25, 56]",2,"[0, 32, 32, 64]",1024
"[31, 8, 43, 20]",2,"[16, 0, 48, 32]",1024
"[27, 19, 39, 31]",4,"[24, 16, 40, 32]",256
"[32, 3, 44, 15]",4,"[32, 0, 48, 16]",256
"[51, 29, 63, 41]",3,"[48, 16, 64, 48]",512
"[10, 12, 22, 24]",4,"[8, 8, 24, 24]",256
"[31, 4, 43, 16]",2,"[16, 0, 48, 32]",1024
"[8, 24, 20, 36]",4,"[8, 24, 24, 40]",256
"[36, 6, 48, 18]",3,"[32, 0, 48, 32]",512
"[14, 26, 26, 38]",2,"[0, 16, 32, 48]",1024
"[48, 31, 60, 43]",3,"[48, 16, 64, 48]",512
"[19, 41, 31, 53]",4,"[16, 40, 32, 56]",256
"[19, 33, 31, 45]",4,"[16, 32, 32, 48]",256
"[7, 4, 19, 16]",2,"[0, 0, 32, 32]",1024
"[46, 28, 58, 40]",2,"[32, 16, 64, 48]",1024
"[27, 44, 39, 56]",4,"[24, 40, 40, 56]",256
"[47, 52, 59, 64]",2,"[32, 32, 64, 64]",1024
"[24, 12, 36, 24]",4,"[24, 8, 40, 24]",256
"[8, 22, 20, 34]",3,"[8, 16, 24, 48]",512
"[4, 1, 16, 13]",4,"[0, 0, 16, 16]",256
"[16, 44, 28, 56]",4,"[16, 40, 32, 56]",256
"[44, 14, 56, 26]",3,"[40, 0, 56, 32]",512
"[20, 5, 32, 17]",3,"[16, 0, 32, 32]",512
"[51, 9, 63, 21]",4,"[48, 8, 64, 24]",256
"[42, 14, 54, 26]",3,"[40, 0, 56, 32]",512
"[32, 26, 44, 38]",4,"[32, 24, 48, 40]",256
"[3, 18, 15, 30]",4,"[0, 16, 16, 32]",256
"[0, 49, 12, 61]",4,"[0, 48, 16, 64]",256
"[4, 49, 16, 61]",4,"[0, 48, 16, 64]",256
"[38, 27, 50, 39]",2,"[32, 16, 64, 48]",1024
"[38, 4, 50, 16]",2,"[32, 0, 64, 32]",1024
"[24, 33, 36, 45]",4,"[24, 32, 40, 48]",256
"[35, 35, 47, 47]",4,"[32, 32, 48, 48]",256
"[2, 52, 14, 64]",4,"[0, 48, 16, 64]",256
"[46, 39, 58, 51]",2,"[32, 32, 64, 64]",1024
"[4, 50, 16, 62]",4,"[0, 48, 16, 64]",256
"[48, 7, 60, 19]",3,"[48, 0, 64, 32]",512
"[12, 4, 24, 16]",4,"[8, 0, 24, 16]",256
"[44, 26, 56, 38]",4,"[40, 24, 56, 40]",256
"[46, 39, 58, 51]",2,"[32, 32, 64, 64]",1024
"[37, 47, 49, 59]",2,"[32, 32, 64, 64]",1024
"[36, 48, 48, 60]",4,"[32, 48, 48, 64]",256
"[52, 2, 64, 14]",4,"[48, 0, 64, 16]",256
"[25, 20, 37, 32]",4,"[24, 16, 40, 32]",256
"[37, 45, 49, 57]",2,"[32, 32, 64, 64]",1024
"[24, 42, 36, 54]",4,"[24, 40, 40, 56]",256
"[0, 31, 12, 43]",3,"[0, 16, 16, 48]",512
"[34, 19, 46, 31]",4,"[32, 16, 48, 32]",256
"[23, 30, 35, 42]",2,"[16, 16, 48, 48]",1024
"[45, 3, 57, 15]",2,"[32, 0, 64, 32]",1024
"[16, 50, 28, 62]",4,"[16, 48, 32, 64]",256
"[0, 18, 12, 30]",4,"[0, 16, 16, 32]",256
"[18, 15, 30, 27]",3,"[16, 0, 32, 32]",512
"[11, 42, 23, 54]",4,"[8, 40, 24, 56]",256
"[19, 14, 31, 26]",3,"[16, 0, 32, 32]",512
"[35, 6, 47, 18]",3,"[32, 0, 48, 32]",512
"[43, 12, 55, 24]",4,"[40, 8, 56, 24]",256
"[40, 14, 52, 26]",3,"[40, 0, 56, 32]",512
"[28, 26, 40, 38]",4,"[24, 24, 40, 40]",256
"[52, 7, 64, 19]",3,"[48, 0, 64, 32]",512
"[0, 32, 12, 44]",4,"[0, 32, 16, 48]",256
"[8, 10, 20, 22]",4,"[8, 8, 24, 24]",256
"[6, 51, 18, 63]",2,"[0, 32, 32, 64]",1024
"[50, 11, 62, 23]",4,"[48, 8, 64, 24]",256
"[24, 35, 36, 47]",4,"[24, 32, 40, 48]",256
"[52, 35, 64, 47]",4,"[48, 32, 64, 48]",256
"[42, 12, 54, 24]",4,"[40, 8, 56, 24]",256
"[28, 51, 40, 63]",4,"[24, 48, 40, 64]",256
"[30, 12, 42, 24]",2,"[16, 0, 48, 32]",1024
"[14, 4, 26, 16]",2,"[0, 0, 32, 32]",1024
"[19, 8, 31, 20]",4,"[16, 8, 32, 24]",256
"[49, 48, 61, 60]",4,"[48, 48, 64, 64]",256
"[39, 49, 51, 61]",2,"[32, 32, 64, 64]",1024
"[3, 27, 15, 39]",4,"[0, 24, 16, 40]",256
"[17, 18, 29, 30]",4,"[16, 16, 32, 32]",256
"[33, 35, 45, 47]",4,"[32, 32, 48, 48]",256
"[17, 35, 29, 47]",4,"[16, 32, 32, 48]",256
"[39, 43, 51, 55]",2,"[32, 32, 64, 64]",1024
"[30, 25, 42, 37]",2,"[16, 16, 48, 48]",1024
"[45, 16, 57, 28]",2,"[32, 16, 64, 48]",1024
"[35, 21, 47, 33]",3,"[32, 16, 48, 48]",512
"[24, 42, 36, 54]",4,"[24, 40, 40, 56]",256
"[46, 45, 58, 57]",2,"[32, 32, 64, 64]",1024
"[4, 47, 16, 59]",3,"[0, 32, 16, 64]",512
"[37, 6, 49, 18]",2,"[32, 0, 64, 32]",1024
"[30, 4, 42, 16]",2,"[16, 0, 48, 32]",1024
"[8, 21, 20, 33]",3,"[8, 16, 24, 48]",512
"[23, 4, 35, 16]",2,"[16, 0, 48, 32]",1024
"[26, 44, 38, 56]",4,"[24, 40, 40, 56]",256
"[17, 46, 29, 58]",3,"[16, 32, 32, 64]",512
"[25, 11, 37, 23]",4,"[24, 8, 40, 24]",256
"[19, 32, 31, 44]",4,"[16, 32, 32, 48]",256
"[19, 37, 31, 49]",3,"[16, 32, 32, 64]",512
"[3, 33, 15, 45]",4,"[0, 32, 16, 48]",256
"[19, 33, 31, 45]",4,"[16, 32, 32, 48]",256
"[9, 30, 21, 42]",3,"[8, 16, 24, 48]",512
"[12, 27, 24, 39]",4,"[8, 24, 24, 40]",256
"[40, 42, 52, 54]",4,"[40, 40, 56, 56]",256
"[2, 45, 14, 57]",3,"[0, 32, 16, 64]",512
"[44, 13, 56, 25]",3,"[40, 0, 56, 32]",512
"[18, 37, 30, 49]",3,"[16, 32, 32, 64]",512
"[17, 4, 29, 16]",4,"[16, 0, 32, 16]",256
"[46, 40, 58, 52]",2,"[32, 32, 64, 64]",1024
"[50, 36, 62, 48]",4,"[48, 32, 64, 48]",256
"[28, 47, 40, 59]",3,"[24, 32, 40, 64]",512
"[10, 44, 22, 56]",4,"[8, 40, 24, 56]",256
"[38, 17, 50, 29]",2,"[32, 16, 64, 48]",1024
"[5, 20, 17, 32]",2,"[0, 0, 32, 32]",1024
"[3, 10, 15, 22]",4,"[0, 8, 16, 24]",256
"[11, 27, 23, 39]",4,"[8, 24, 24, 40]",256
"[21, 21, 33, 33]",2,"[16, 16, 48, 48]",1024
"[0, 4, 12, 16]",4,"[0, 0, 16, 16]",256
"[9, 41, 21, 53]",4,"[8, 40, 24, 56]",256
"[42, 23, 54, 35]",3,"[40, 16, 56, 48]",512
"[45, 22, 57, 34]",2,"[32, 16, 64, 48]",1024
"[27, 1, 39, 13]",4,"[24, 0, 40, 16]",256
"[23, 44, 35, 56]",2,"[16, 32, 48, 64]",1024
"[4, 36, 16, 48]",4,"[0, 32, 16, 48]",256
"[37, 22, 49, 34]",2,"[32, 16, 64, 48]",1024
"[41, 38, 53, 50]",3,"[40, 32, 56, 64]",512
"[21, 9, 33, 21]",2,"[16, 0, 48, 32]",1024
"[29, 6, 41, 18]",2,"[16, 0, 48, 32]",1024
"[49, 47, 61, 59]",3,"[48, 32, 64, 64]",512
"[51, 44, 63, 56]",4,"[48, 40, 64, 56]",256
"[47, 43, 59, 55]",2,"[32, 32, 64, 64]",1024
"[39, 35, 51, 47]",2,"[32, 16, 64, 48]",1024
"[28, 8, 40, 20]",4,"[24, 8, 40, 24]",256
"[46, 28, 58, 40]",2,"[32, 16, 64, 48]",1024
"[24, 30, 36, 42]",3,"[24, 16, 40, 48]",512
"[35, 19, 47, 31]",4,"[32, 16, 48, 32]",256
"[46, 47, 58, 59]",2,"[32, 32, 64, 64]",1024
"[43, 41, 55, 53]",4,"[40, 40, 56, 56]",256
"[31, 13, 43, 25]",2,"[16, 0, 48, 32]",1024
"[27, 20, 39, 32]",4,"[24, 16, 40, 32]",256
"[1, 31, 13, 43]",3,"[0, 16, 16, 48]",512
"[26, 9, 38, 21]",4,"[24, 8, 40, 24]",256
"[38, 18, 50, 30]",2,"[32, 16, 64, 48]",1024
"[50, 20, 62, 32]",4,"[48, 16, 64, 32]",256
"[13, 7, 25, 19]",2,"[0, 0, 32, 32]",1024
"[12, 8, 24, 20]",4,"[8, 8, 24, 24]",256
"[46, 37, 58, 49]",2,"[32, 32, 64, 64]",1024
"[26, 2, 38, 14]",4,"[24, 0, 40, 16]",256
"[40, 48, 52, 60]",4,"[40, 48, 56, 64]",256
"[46, 31, 58, 43]",2,"[32, 16, 64, 48]",1024
"[43, 21, 55, 33]",3,"[40, 16, 56, 48]",512
"[47, 17, 59, 29]",2,"[32, 16, 64, 48]",1024
"[21, 40, 33, 52]",2,"[16, 32, 48, 64]",1024
"[30, 6, 42, 18]",2,"[16, 0, 48, 32]",1024
"[0, 49, 12, 61]",4,"[0, 48, 16, 64]",256
"[1, 23, 13, 35]",3,"[0, 16, 16, 48]",512
"[41, 17, 53, 29]",4,"[40, 16, 56, 32]",256
"[26, 43, 38, 55]",4,"[24, 40, 40, 56]",256
"[37, 14, 49, 26]",2,"[32, 0, 64, 32]",1024
"[24, 14, 36, 26]",3,"[24, 0, 40, 32]",512
"[36, 44, 48, 56]",4,"[32, 40, 48, 56]",256
"[4, 37, 16, 49]",3,"[0, 32, 16, 64]",512
"[6, 41, 18, 53]",2,"[0, 32, 32, 64]",1024
"[17, 37, 29, 49]",3,"[16, 32, 32, 64]",512
"[1, 25, 13, 37]",4,"[0, 24, 16, 40]",256
"[52, 18, 64, 30]",4,"[48, 16, 64, 32]",256
"[45, 23, 57, 35]",2,"[32, 16, 64, 48]",1024
"[25, 11, 37, 23]",4,"[24, 8, 40, 24]",256
"[23, 24, 35, 36]",2,"[16, 16, 48, 48]",1024
"[38, 37, 50, 49]",2,"[32, 32, 64, 64]",1024
"[45, 7, 57, 19]",2,"[32, 0, 64, 32]",1024
"[51, 50, 63, 62]",4,"[48, 48, 64, 64]",256
"[47, 35, 59, 47]",2,"[32, 16, 64, 48]",1024
"[48, 27, 60, 39]",4,"[48, 24, 64, 40]",256
"[21, 16, 33, 28]",2,"[16, 0, 48, 32]",1024
"[21, 6, 33, 18]",2,"[16, 0, 48, 32]",1024
"[39, 11, 51, 23]",2,"[32, 0, 64, 32]",1024
"[28, 15, 40, 27]",3,"[24, 0, 40, 32]",512
"[12, 6, 24, 18]",3,"[8, 0, 24, 32]",512
"[28, 44, 40, 56]",4,"[24, 40, 40, 56]",256
"[10, 0, 22, 12]",4,"[8, 0, 24, 16]",256
"[43, 39, 55, 51]",3,"[40, 32, 56, 64]",512
"[11, 22, 23, 34]",3,"[8, 16, 24, 48]",512
"[51, 47, 63, 59]",3,"[48, 32, 64, 64]",512
"[3, 47, 15, 59]",3,"[0, 32, 16, 64]",512
"[19, 15, 31, 27]",3,"[16, 0, 32, 32]",512
"[10, 5, 22, 17]",3,"[8, 0, 24, 32]",512
"[34, 47, 46, 59]",3,"[32, 32, 48, 64]",512
"[20, 30, 32, 42]",3,"[16, 16, 32, 48]",512
"[39, 5, 51, 17]",2,"[32, 0, 64, 32]",1024
"[36, 37, 48, 49]",3,"[32, 32, 48, 64]",512
"[20, 1, 32, 13]",4,"[16, 0, 32, 16]",256
"[2, 20, 14, 32]",4,"[0, 16, 16, 32]",256
"[7, 6, 19, 18]",2,"[0, 0, 32, 32]",1024
"[26, 30, 38, 42]",3,"[24, 16, 40, 48]",512
"[24, 36, 36, 48]",4,"[24, 32, 40, 48]",256
"[22, 17, 34, 29]",2,"[16, 0, 48, 32]",1024
"[38, 36, 50, 48]",2,"[32, 32, 64, 64]",1024
"[36, 51, 48, 63]",4,"[32, 48, 48, 64]",256
"[2, 15, 14, 27]",3,"[0, 0, 16, 32]",512
"[40, 17, 52, 29]",4,"[40, 16, 56, 32]",256
"[12, 42, 24, 54]",4,"[8, 40, 24, 56]",256
"[42, 46, 54, 58]",3,"[40, 32, 56, 64]",512
"[35, 0, 47, 12]",4,"[32, 0, 48, 16]",256
"[47, 40, 59, 52]",2,"[32, 32, 64, 64]",1024
"[33, 31, 45, 43]",3,"[32, 16, 48, 48]",512
"[42, 0, 54, 12]",4,"[40, 0, 56, 16]",256
"[48, 32, 60, 44]",4,"[48, 32, 64, 48]",256
"[1, 0, 13, 12]",4,"[0, 0, 16, 16]",256
"[4, 11, 16, 23]",4,"[0, 8, 16, 24]",256
"[41, 23, 53, 35]",3,"[40, 16, 56, 48]",512
"[29, 31, 41, 43]",2,"[16, 16, 48, 48]",1024
"[51, 35, 63, 47]",4,"[48, 32, 64, 48]",256
"[6, 49, 18, 61]",2,"[0, 32, 32, 64]",1024
"[25, 10, 37, 22]",4,"[24, 8, 40, 24]",256
"[35, 50, 47, 62]",4,"[32, 48, 48, 64]",256
"[46, 47, 58, 59]",2,"[32, 32, 64, 64]",1024
"[52, 29, 64, 41]",3,"[48, 16, 64, 48]",512
"[11, 23, 23, 35]",3,"[8, 16, 24, 48]",512
"[29, 10, 41, 22]",2,"[16, 0, 48, 32]",1024
"[4, 29, 16, 41]",3,"[0, 16, 16, 48]",512
"[52, 1, 64, 13]",4,"[48, 0, 64, 16]",256
"[29, 24, 41, 36]",2,"[16, 16, 48, 48]",1024
"[39, 5, 51, 17]",2,"[32, 0, 64, 32]",1024
"[3, 49, 15, 61]",4,"[0, 48, 16, 64]",256
"[29, 52, 41, 64]",2,"[16, 32, 48, 64]",1024
"[37, 5, 49, 17]",2,"[32, 0, 64, 32]",1024
"[7, 36, 19, 48]",2,"[0, 32, 32, 64]",1024
"[9, 42, 21, 54]",4,"[8, 40, 24, 56]",256
"[28, 10, 40, 22]",4,"[24, 8, 40, 24]",256
"[46, 36, 58, 48]",2,"[32, 16, 64, 48]",1024
"[2, 7, 14, 19]",3,"[0, 0, 16, 32]",512
"[2, 27, 14, 39]",4,"[0, 24, 16, 40]",256
"[23, 21, 35, 33]",2,"[16, 16, 48, 48]",1024
"[7, 23, 19, 35]",2,"[0, 16, 32, 48]",1024
"[26, 31, 38, 43]",3,"[24, 16, 40, 48]",512
"[39, 6, 51, 18]",2,"[32, 0, 64, 32]",1024
"[3, 12, 15, 24]",4,"[0, 8, 16, 24]",256
"[7, 11, 19, 23]",2,"[0, 0, 32, 32]",1024
"[29, 0, 41, 12]",2,"[16, 0, 48, 32]",1024
"[31, 26, 43, 38]",2,"[16, 16, 48, 48]",1024
"[34, 8, 46, 20]",4,"[32, 8, 48, 24]",256
"[38, 40, 50, 52]",2,"[32, 32, 64, 64]",1024
"[1, 46, 13, 58]",3,"[0, 32, 16, 64]",512
"[8, 44, 20, 56]",4,"[8, 40, 24, 56]",256
"[46, 43, 58, 55]",2,"[32, 32, 64, 64]",1024
"[25, 7, 37, 19]",3,"[24, 0, 40, 32]",512
"[7, 32, 19, 44]",2,"[0, 16, 32, 48]",1024
"[34, 14, 46, 26]",3,"[32, 0, 48, 32]",512
"[45, 15, 57, 27]",2,"[32, 0, 64, 32]",1024
"[38, 1, 50, 13]",2,"[32, 0, 64, 32]",1024
"[7, 42, 19, 54]",2,"[0, 32, 32, 64]",1024
"[49, 5, 61, 17]",3,"[48, 0, 64, 32]",512
"[2, 49, 14, 61]",4,"[0, 48, 16, 64]",256
"[41, 39, 53, 51]",3,"[40, 32, 56, 64]",512
"[20, 12, 32, 24]",4,"[16, 8, 32, 24]",256
"[23, 7, 35, 19]",2,"[16, 0, 48, 32]",1024
"[20, 8, 32, 20]",4,"[16, 8, 32, 24]",256
"[20, 14, 32, 26]",3,"[16, 0, 32, 32]",512
"[37, 3, 49, 15]",2,"[32, 0, 64, 32]",1024
"[43, 33, 55, 45]",4,"[40, 32, 56, 48]",256
"[34, 31, 46, 43]",3,"[32, 16, 48, 48]",512
"[6, 37, 18, 49]",2,"[0, 32, 32, 64]",1024
"[8, 42, 20, 54]",4,"[8, 40, 24, 56]",256
"[43, 37, 55, 49]",3,"[40, 32, 56, 64]",512
"[20, 52, 32, 64]",4,"[16, 48, 32, 64]",256
"[30, 9, 42, 21]",2,"[16, 0, 48, 32]",1024
"[32, 11, 44, 23]",4,"[32, 8, 48, 24]",256
"[31, 41, 43, 53]",2,"[16, 32, 48, 64]",1024
"[22, 8, 34, 20]",2,"[16, 0, 48, 32]",1024
"[2, 44, 14, 56]",4,"[0, 40, 16, 56]",256
"[10, 44, 22, 56]",4,"[8, 40, 24, 56]",256
"[17, 22, 29, 34]",3,"[16, 16, 32, 48]",512
"[21, 15, 33, 27]",2,"[16, 0, 48, 32]",1024
"[17, 37, 29, 49]",3,"[16, 32, 32, 64]",512
"[26, 18, 38, 30]",4,"[24, 16, 40, 32]",256
